a5_score,frequency,pdf,cdf
0.0,37,0.5967741935483871,0.5967741935483871
0.46153846153846156,1,0.016129032258064516,0.6129032258064516
0.5,1,0.016129032258064516,0.6290322580645161
0.5833333333333334,1,0.016129032258064516,0.6451612903225806
0.6086956521739131,1,0.016129032258064516,0.6612903225806451
0.6363636363636364,1,0.016129032258064516,0.6774193548387096
0.64,1,0.016129032258064516,0.6935483870967741
0.6956521739130435,2,0.03225806451612903,0.7258064516129031
0.9523809523809523,2,0.03225806451612903,0.7580645161290321
1.0,15,0.24193548387096775,0.9999999999999999
